#Deutschland #Staatsfunk WDR aktuell @WDRaktuell  Â· 13. Juli 2021 Die EU-Finanzminister haben grÃ¼nes Licht fÃ¼r die Investitionsprogramme von zwÃ¶lf Mitgliedsstaaten gegeben. Mit gut 750 Milliarden Euro an EU-Mitteln soll die Coronakrise bewÃ¤ltigt werden. Am meisten profitieren davon Spanien, Italien und Deutschland. Diesen Thread anzeigen 15 9 32	positive	0.7506	{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.7506}
Ein starkes Land braucht ein starkes #TeamCDU! Wir unterstÃ¼tzen unsere Freunde der  @CDU_BW , deshalb bei der Landtagswahl am 14. MÃ¤rz: CDU wÃ¤hlen!  #ltwbw21 40 7 35	positive	0.8829	{'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.8829}
". @Tino_Chrupalla  reist auf Einladung der  #Regierung nach #Moskau: ""Die Einladung der russischen Regierung zeigt, dass unsere BemÃ¼hungen um einen Neustart der Beziehungen auf fruchtbaren Boden gefallen sind."" #AfD #Russland #Wirtschaft afdbundestag.de Stellvertretender Fraktionsvorsitzender Tino Chrupalla reist nach Moskau Berlin, 18. Juni 2021. Der stellvertretende Vorsitzende der AfD-Fraktion im Deutschen Bundestag, Tino Chrupalla, reist am Sonntag (20.06.) auf Einladung der russischen Regierung nach Moskau. Chrupa... 103 120 476"	positive	0.743	{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.743}
"â€žWir brauchen JETZT schnelle LÃ¶sungen fÃ¼r die Beschleunigung der #Impfkampagne. Deutschland hat ein enormes Forschungspotenzial. Dieses Know-how mÃ¼ssen wir entfesseln"", fordert  @cad59 . Unsere Ideen fÃ¼r mehr Medikamente gegen #Corona  https://dip21.bundestag.de/dip21/btd/19/284/1928434.pdfâ€¦. 4 6 58"	positive	0.5859	{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.5859}
Bis #Gera|de - super Veranstaltung  Alice Weidel, Alexander Gauland, Michael Kaufmann, JÃ¼rgen Treutler, Stephan #Brandner & knapp 2.000 Besuchern! Unglaublichâ€¦so muÃŸ das!  #AfD #nurnochAfD #ThÃ¼ringen #Deutschlandabernormal #wirholendasDirektmandat #WK194 #Berlin #Bundestag 70 69 283	positive	0.5399	{'neg': 0.043, 'neu': 0.841, 'pos': 0.116, 'compound': 0.5399}
Vor 4 Jahren hat die NRW-Koalition den Politikwechsel eingeleitet. Seitdem modernisieren wir das Land. Damit ist #NRW Vorbild. Werden hier weiter konzentriert zusammenarbeiten - und auch auf Bundesebene werben wir dafÃ¼r, dass wir als #FDP eine Politik der Erneuerung mitgestalten! 45 31 178	positive	0.8016	{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.8016}
 Morgen, Samstag, 24. April 2021 Infostand in Gera  Wir freuen uns! #AfD #wirholendasDirektmandat #Gera #Greiz #AltenburgerLand #WK194 #Berlin #Bundestag #Brandner 37 35 123	positive	0.5707	{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.5707}
Herzlichen GlÃ¼ckwunsch, Mr. President!  @JoeBiden Es liegen groÃŸe Aufgaben vor Ihnen. Sie werden das Land wieder einen. Sie werden das Verbindende in den Vordergrund stellen und ihr Amt mit Anstand, WÃ¼rde, Heilung und Liebe ausÃ¼ben.  #InaugurationDay  https://cdu.de/artikel/biden-werde-praesident-aller-amerikaner-seinâ€¦ 59 36 299	positive	0.9245	{'neg': 0.048, 'neu': 0.668, 'pos': 0.284, 'compound': 0.9245}
Soldatinnen & Soldaten im Dauereinsatz. Die  @bundeswehrInfo  leistet wertvolle #Amtshilfe in den #Hochwasser|gebieten. Abgeordnete der Unionsfraktion sind tief beeindruckt vom Einsatz der Truppe. Mehr dazu von  @MechthildHeil ,  @vtdgsprecher  &  @JoWadephul ! cducsu.de â€žWir bauen die Heimat wieder aufâ€œ Bundeswehr leistet Amtshilfe in den Hochwassergebieten Unionsfraktion zeigt sich tief beeindruckt vom Einsatz der Truppe Lagebilder aus der Luft und mobile BrÃ¼ck... 16 14 64	positive	0.8553	{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.8553}
Als erste Verbraucherministerin habe ich vor 20 Jahren den Verbraucherschutz endlich auf die politische Agenda gesetzt. Lest hier mehr: /TK gruene-bundestag.de Verbraucherschutz Verbesserungen beim Verbraucherschutz wÃ¼nschen sich vier von fÃ¼nf Wahlberechtigten in Deutschland. Zu diesem Ergebnis kam eine Umfrage im Auftrag der Verbraucherzentralen. Wir GrÃ¼ne im Bundestag... 4 3 61	positive	0.4588	{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4588}
â€žWir wollen progressive Politik machen und ich bin zuversichtlich, dass wir eine entsprechende Regierung bilden kÃ¶nnenâ€œ, schlieÃŸt  @NowaboFM  sein Interview bei RTL. Unter einem Bundeskanzler  @OlafScholz  wollen wir jetzt unser Zukunftsprogramm umsetzen. 2 11 81	positive	0.5574	{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.5574}
Unter den 53 Parteien, die zur Bundestagswahl zugelassen sind, ist natÃ¼rlich die  @fdp  die beste. Aber wenn die nicht wÃ¤re, dann wÃ¼rde ich ein Auge auf Liste 38 werfen.  15 2 195	positive	0.4767	{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4767}
Das Buch von  @igorpianist  wird spannend. Seine Wohnungskonzerte haben so vielen Ã¼ber die dunklen Stunden des Lockdowns geholfen. Bin sehr gespannt auf das Buch. Igor Levit @igorpianist  Â· 25. Nov. 2020 Im FrÃ¼hling erscheint dieses Buch. @zinnecker und ich haben...ach, Ihr werdet es selbst lesen. Ich freue mich! 6 23 288	positive	0.8122	{'neg': 0.036, 'neu': 0.799, 'pos': 0.165, 'compound': 0.8122}
