Laschets MaaÃŸen-Problem : Am Ende der Ã„ra Merkel driftet die CDU auseinander - Politik - Tagesspiegel tagesspiegel.de Am Ende der Ã„ra Merkel driftet die CDU auseinander Umfragen im Keller, Differenzen mit der Basis in ThÃ¼ringen. Das Comeback des Ex-Verfassungsschutzchefs MaaÃŸen zeigt auch AutoritÃ¤tsprobleme des CDU-Chefs. 25 2 13	negative	0.0	{'neg': 0.097, 'neu': 0.786, 'pos': 0.117, 'compound': 0.0}
Die CDU ist die Partei der sozialen KÃ¤lte. #Triell 23 89 1.651	negative	0.0	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
Wieso werden EinschrÃ¤nkungen innerhalb von wenigen Tagen entschieden, aber die RÃ¼ckgabe von Grundrechten dauert einen Monat, Herr  @jensspahn ? 32 97 317	negative	0.0	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
Man kann Bezeichnungen ablehnen, weil sie Vorurteilen und Diskriminierung Vorschub leisten; es wÃ¼rde aber auch schon reichen Menschen mit Respekt zu begegnen. Ich hoffe, die schÃ¤men sich in Grund und Boden. #DieletzteInstanz die steissbeine @diesteissbeine  Â· 31. Jan. 2021 Deutschland 2021 Part 2 Diesen Thread anzeigen 1:06 589.973 Mal angezeigt 4 8 81	negative	-0.0	{'neg': 0.138, 'neu': 0.724, 'pos': 0.138, 'compound': -0.0}
"Die seit Jahren von der #Bundesregierung und dem zustÃ¤ndigen Wirtschaftsministerium unter  @peteraltmaier  versprochene â€žNationale Tourismusstrategieâ€œ wird immer mehr zum Phantom.  @S_Muenzenmaier : ""Nationale Tourismusstrategie gÃ¤nzlich gescheitert?"" #AfD afdbundestag.de MÃ¼nzenmaier: Nationale Tourismusstrategie gÃ¤nzlich gescheitert? Berlin, 20. Mai 2021. Die seit Jahren von der Bundesregierung und dem zustÃ¤ndigen Wirtschaftsministerium unter Peter Altmaier versprochene â€žNationale Tourismusstrategieâ€œ wird immer mehr zum Phantom.... 6 19 67"	negative	0.0	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
Deutschland wie immer bei allem zu spÃ¤t: erst gabs keinen Impfstoff und keine Masken und jetzt sollen wir sie ewig tragen? #DieMaskeBleibtAuf#DieMaskeMuÃŸWeg 3 15 76	negative	0.0	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
Very concerned by the verdict from Polandâ€™s constitutional tribunal. The supremacy of EU law holds the EU together, it makes the internal market work, it protects our citizens & workers and is crucial to achieve our common goals like climate change, migration or security. 1/2 12 30 118	negative	0.0	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
Schon fast lustig, wenn es nicht um die Hauptstadt Deutschlands und ganz schlicht um unsere Demokratie ginge. spiegel.de Wahlchaos: Berliner SpaÃŸdemokratie â€“ Kolumne Zu wenig Stimmzettel, Bezirke verwechselt, stundenlange Warterei: Wenn die Hauptstadt wÃ¤hlt, geht es zu wie in einer Bananenrepublik. 3 7 62	negative	0.0	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
Die Klimakrise killt den Wald - Fichtensterben im #Harz #TrittInDiePedale 97 44 445	negative	0.0	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
Creepy, der Typ #Tatort 7	negative	0.0	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
UmgehungsstraÃŸe fÃ¼r #GroÃŸebersdorf, #FrieÃŸnitz und #Burkersdorf jetzt â€“ und bitte keine Ausreden mehr! https://brandner-im-bundestag.de/thueringen/brandner-afd-umgehungsstrasse-jetzt-keine-ausreden-mehr.htmlâ€¦ #AfD #wirholendasDirektmandat #Gera #Greiz #AltenburgerLand #WK194 #Berlin #Bundestag #Brandner brandner-im-bundestag.de Brandner (AfD): UmgehungsstraÃŸe jetzt â€“ keine Ausreden mehr! 10 2 29	negative	0.0	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
SkandalÃ¶se ZustÃ¤nde. Deshalb: #AfD wÃ¤hlen und unterstÃ¼tzen! #Deutschlandabernormal m.bild.de Ausweisung nur theoretisch: Iraner darf trotz Vergewaltigung bei uns bleiben Er saÃŸ vier Jahre im Knast â€“ und wird von der Polizei noch immer als gefÃ¤hrlich eingestuft. 26 169 498	negative	0.0	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
