Ein wichtiger Schritt. Kritik im Netz ist richtig und notwendig, auch in jeder SchÃ¤rfe. Aber Aufrufe zur Gewalt, Drohungen, Antisemitismus und Hassbotschaften mÃ¼ssen gesperrt werden. Sie haben fÃ¼r die Betroffenen unmittelbare Konsequenzen und sind keine Kavaliersdelikte. DieInsider @Die_Insider  Â· 8. Juni Antisemit Hildmann auf Telegram gesperrt!   #Ausgehetzt #WirGegenHass #DieInsider @Volksverpetzer   https://volksverpetzer.de/social-media/antisemit-hildmann-telegram/â€¦ Diesen Thread anzeigen 112 152 3.667	negative	-0.5093	{'neg': 0.13, 'neu': 0.789, 'pos': 0.08, 'compound': -0.5093}
Entscheidung, Astra Zenica Impfungen auszusetzen begegnet fachlicher Kritik, verschÃ¤rft darÃ¼ber hinaus Debakel um Impfstoffe+Teststrategie in Deutschland, wo Inzidenzraten mit mutiertem Coronavirus wieder gefÃ¤hrlich ansteigen. Kommunikatives Desaster fÃ¼r zustÃ¤ndigen  @jensspahn 26 5 41	negative	-0.5267	{'neg': 0.207, 'neu': 0.674, 'pos': 0.119, 'compound': -0.5267}
Das Chaos das die aktuelle Regierung hinterlÃ¤sst ist unfassbar. https://welt.de/politik/deutschland/plus235442252/Fakten-zu-Inzidenzen-und-Patienten-Pandemie-der-Unwissenheit.html?cid=socialmedia.twitter.shared.webâ€¦ via  @welt welt.de Fakten zu Inzidenzen und Patienten: Pandemie der Unwissenheit? - WELT BundeslÃ¤nder hantieren bei der Ausweisung der Inzidenzen von Ungeimpften mit unbrauchbaren Zahlen. Bei der Lage auf Intensivstationen herrscht derweil weiter viel Unklarheit. 10 7 72	negative	-0.8156	{'neg': 0.192, 'neu': 0.776, 'pos': 0.032, 'compound': -0.8156}
"Die Bundesregierung hat in dieser Legislaturperiode mehr als eine Milliarde Euro fÃ¼r externe Berater verbraten. ""Eine verheerende Bilanz"", sagt  @MatthiasHoehn .  Mehr dazu: https://linksfraktion.de/themen/nachrichten/detail/bundesregierung-gab-mehr-als-eine-milliarde-euro-fuer-berater-aus/â€¦ 7 22 66"	negative	-0.5719	{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.5719}
â¦. @samelou â© liegt nicht falsch. Unentwegt wird Ã¼ber Folgen des Lockdowns fÃ¼r Kinder gesprochen. Trotzdem sind Antigentests fÃ¼r sie noch nicht angeschafft, man will es ohne versuchen. Auch Luftfilteranlagen wurden nie beschafft, aber fÃ¼r den Landtag spiegel.de Politische Kommunikation in der Pandemie: Die opportune RotfÃ¤rberei von Laschet und Co. - Kolumne... Wie geht es den Kindern? Wie kÃ¶nnen wir Menschen mit Depressionen helfen? Politiker zeigen in der Krise ihre soziale Seite â€“ leider vor allem deshalb, weil es gerade opportun ist. 161 439 2.544	negative	-0.5784	{'neg': 0.105, 'neu': 0.818, 'pos': 0.077, 'compound': -0.5784}
Heiko Maas ist in DE nicht einmal Mitglied des Klimakabinetts. Das zeigt doch, wie stiefmÃ¼tterlich das Thema #Klima-AuÃŸenpolitik in der BReg nach wie vor behandelt wird. Und wie dringlich es ist, dass wir dies nach der #Bundestagswahl2021 Ã¤ndern. stimme.de Kerry sucht VerbÃ¼ndete im Kampf fÃ¼r das Klima Der US-Klimaschutzbeauftragte John Kerry hat in Berlin zahlreiche Spitzenpolitiker getroffen. Inhalt der GesprÃ¤che war auch die Vorbereitung der Weltklimakonferenz COP26 im November in Glasgow. 2 4 31	negative	-0.6369	{'neg': 0.078, 'neu': 0.898, 'pos': 0.023, 'compound': -0.6369}
â€žUnd WDR-Intendant Tom Buhrow (62)? Er ist auf Tauchstationâ€œ #GEZabschaffen   Flut-Katastrophe: Warn-Versager schieben sich gegenseitig die Schuld zu bild.de Flut-Katastrophe: Warn-Versager schieben sich gegenseitig die Schuld zu Im Streit um das Warn-Versagen vor der Todesflut fliegen jetzt zwischen den Verantwortlichen die Fetzen. 1 46 134	negative	-0.836	{'neg': 0.222, 'neu': 0.752, 'pos': 0.026, 'compound': -0.836}
Ich halte die Aussage von #Kretschmann fÃ¼r groÃŸen Quatsch! Der VerhÃ¤ltnismÃ¤ÃŸigkeitsgrundsatz gehÃ¶rt zum unverÃ¤nderlichen Kern des Rechtsstaats. Er unterliegt der sog. Ewigkeitsgarantie und entzieht sich damit einer Ã„nderung des #GG. Hat Herr Kretschmann das nicht verstanden? 82 74 590	negative	-0.5517	{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.5517}
"""Familien stehen ohnehin unter Dauerdruck und Dauerstress, den Alltag zu meistern. [...] Es ist ein Lebenskampf, mit Unvorhergesehenem jeden Tag zurechtzukommen"", sagt  @EskenSaskia  vor der Auftaktklausur der SPD-Fraktion. 6 6 50"	negative	-0.2023	{'neg': 0.06, 'neu': 0.94, 'pos': 0.0, 'compound': -0.2023}
Inzidenzwert ist noch immer wichtigster Steuerungswert. Ihn abzuschaffen wÃ¤re Wahnsinn. Tod der Infizierten von heute erfahre ich in 3-5 Wochen. Bei steigender Inzidenz sÃ¤he man dann katastrophale Fehler von heute. Infizierte 50-80 JÃ¤hrige sterben >2%. JÃ¼ngeren droht #Longcovid 707 857 6.676	negative	-0.9393	{'neg': 0.341, 'neu': 0.554, 'pos': 0.106, 'compound': -0.9393}
(1) Sehr wichtige neue Studie zu Chronic COVID Fatigue Syndrom (CFS) aus CharitÃ©. CFS trifft vor allem JÃ¼ngere, Studienteilnehmer  31 J alt. 2/3 Frauen. Die LebensqualitÃ¤t ist sehr niedrig.  Meist ist CFS leider bisher unheilbar. Ein unterschÃ¤tztes Problem medrxiv.org Chronic COVID-19 Syndrome and Chronic Fatigue Syndrome (ME/CFS) following the first pandemic wave... Objective Characterization of the clinical features of patients with persistent symptoms after mild to moderate COVID-19 infection and exploration of factors associated with the development of... 186 785 2.267	negative	-0.5606	{'neg': 0.137, 'neu': 0.776, 'pos': 0.087, 'compound': -0.5606}
Dieser Staat ist stark, wenn es darum geht, die eigenen BÃ¼rger zu bevormunden. Aber schwach, wenn es darum geht, uns vor realen Gefahren zu schÃ¼tzen. #Hochwasserkatastrophe bild.de Kommentar von BILD-Chef Julian Reichelt - Die Politik hat nicht gewarnt! Ãœber 150 Menschen sind in Schlammfluten elendig ertrunken, von GerÃ¶lllawinen erschlagen worden, im Herzen unseres Landes. Und die An... 1 29 97	negative	-0.9402	{'neg': 0.256, 'neu': 0.704, 'pos': 0.04, 'compound': -0.9402}
"""Die #Corona-GrenzschlieÃŸungen von 2020 hÃ¤tten ein heilsamer Schock sein mÃ¼ssen. Stattdessen hat die Bundesregierung die Zeit seither verstreichen lassen, ohne intelligente Konzepte fÃ¼r das Grenzmanagement zu entwickeln!"":  @bstrasser  zu unserem Antrag  https://tinyurl.com/v5mjebbh 1:03 578 Mal angezeigt 1 1 29"	negative	-0.2607	{'neg': 0.125, 'neu': 0.797, 'pos': 0.077, 'compound': -0.2607}
Wie lost kann man sein? Die Verzweiflung wird immer grÃ¶ÃŸer. RND @RND_de  Â· 7. Sep. Der #CDU-Fraktionschef im Landtag in #SchleswigHolstein, Tobias Koch, fordert zum Thema #Gendern einen Volksentscheid. https://rnd.de/panorama/schleswig-holstein-cdu-fraktionschef-im-landtag-fordert-volksentscheid-zur-gendersprache-6YYRVC3IXBCQ5D7HJHPWDVXINI.htmlâ€¦ 5 6 69	negative	-0.5994	{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.5994}
Â»Statt des angekÃ¼ndigten Insektenschutzgesetzes kommt jetzt kurz vor Ende der Legislaturperiode eine seichte Novelle des Naturschutzgesetzes. Auf mehr #Insektenschutz konnten sich Union und SPD nicht einigenÂ«, kritisiert Ralph Lenkert. youtube.com Ralph Lenkert, DIE LINKE: Insektenschutz durch Koalition: zu spÃ¤t und... 15.04.2021 - Statt des angekÃ¼ndigten Insektenschutzgesetzes kommt jetzt kurz vor Ende der Legislaturperiode eine seichte Novelle des Naturschutzgesetzes. Auf... 3 5 20	negative	-0.4548	{'neg': 0.123, 'neu': 0.8, 'pos': 0.077, 'compound': -0.4548}
Eine Frage der Fairness, die Absenkung der UnterstÃ¼tzungsunterschriften in  der Corona-Pandemie. Auch das haben Union & SPD bei der Ã„nderung des Bundeswahlgesetz versÃ¤umt. Die HÃ¼rden sollen fÃ¼r den Pandemiefall abgesenkt werden fordern  @GrueneBundestag sueddeutsche.de Wahlrecht soll fÃ¼r kleine Parteien wie Ã–DP und Piraten geÃ¤ndert werden Kleine Parteien mÃ¼ssen vor der Bundestagswahl viele Unterschriften sammeln, das ist wegen des Corona-Virus schwierig. 3 4 24	negative	-0.2023	{'neg': 0.126, 'neu': 0.821, 'pos': 0.053, 'compound': -0.2023}
Hr Scholz + seine SPD machen Wahlkampf mit CDU-Mitarbeiter-Bashing, indem sie deren christlichen Glauben diffamieren, verhÃ¶hnen, reduzieren. Aber sonst gegen Diskriminierung sein wollen, unglaubwÃ¼rdig! ErÃ¶ffnet Hr. Scholz jetzt auch die Jagd auf AndersglÃ¤ubige, neues Stilmittel? 551 205 780	negative	-0.1511	{'neg': 0.169, 'neu': 0.696, 'pos': 0.135, 'compound': -0.1511}
Das Versagen von #SPD #CDU #CSU phoenix @phoenix_de  Â· 16. Aug. 2021 #Afghanistan: Am Flughafen von #Kabul gebe es wohl ein Zeitfenster zur Ausreise von nur noch 3 Tagen fÃ¼r alle, die aus Afghanistan heraus wollen, so Sicherheitsexperte Markus Kaim, @SWPBerlin. Die Bundesregierung habe zu zÃ¶gerlich und bÃ¼rokratisch agiert. @flobauerauthor 0:42 9.010 Mal angezeigt 10 16 105	negative	-0.4767	{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.4767}
Wer vor einem Jahr behauptet hat, #Ungeimpfte kÃ¶nnten ihre Grundrechte verlieren, wurde damals als VerschwÃ¶rungstheoretiker beschimpft. Wie recht wir doch leider wieder mal hatten! #allenichtganzdicht #deutschlandabernormal  @MPKretschmer Michael Kretschmer @MPKretschmer  Â· 5. Mai 2020 Niemand wird in Deutschland gegen seinen Willen geimpft. Auch die Behauptung, dass diejenigen, die sich nicht impfen lassen, ihre Grundrechte verlieren, ist absurd & bÃ¶sartig. Lassen Sie uns Falschnachrichten & VerschwÃ¶rungstheorien  gemeinsam entgegentreten. (SK) #Impfzwang 25 284 586	negative	-0.5562	{'neg': 0.124, 'neu': 0.798, 'pos': 0.078, 'compound': -0.5562}
Eine Debatte um Verantwortung verliert #Roettgen immer. 2012 hat er krachend eine Landtagswahl in #NRW verloren, anschlieÃŸend seinen Landesverband im Stich gelassen, wollte Angela #Merkel die Verantwortung dafÃ¼r in die Schuhe schieben und wurde dafÃ¼r von ihr abserviert. 22 54 286	negative	-0.2023	{'neg': 0.135, 'neu': 0.748, 'pos': 0.118, 'compound': -0.2023}
Wer einen Wechsel will, sollte sich Ã¼berlegen, wen er wÃ¤hlt. Vielleicht nicht unbedingt die GrÃ¼nen. Mareile @Hoellenaufsicht  Â· 1. Apr. 2021 Wieso die GrÃ¼nen in BaWÃ¼ einfach sowas von keine moderne Partei sind. Katastrophales Signal auf so vielen Ebenen. twitter.com/rekurrierend/sâ€¦ Diesen Thread anzeigen 42 26 326	negative	-0.6002	{'neg': 0.12, 'neu': 0.835, 'pos': 0.045, 'compound': -0.6002}
#Lockdown beenden, #Kinder schÃ¼tzen! #abernormal  Die junge Generation leidet ganz besonders unter den unverhÃ¤ltnismÃ¤ÃŸigen #Corona-ZwangsmaÃŸnahmen der #Bundesregierung.  Was das bedeutet: https://afdkompakt.de/2021/05/28/lockdown-beenden-kinder-schuetzen/â€¦ 7 36 165	negative	-0.5255	{'neg': 0.195, 'neu': 0.736, 'pos': 0.07, 'compound': -0.5255}
â€žDie EU hatte ein verbindliches Warnsystem per Cell Broadcast bis 2022 einfÃ¼hren wollen. Deutschland aber drÃ¤ngte auf eine Ausnahme und bekam sie.â€œ spiegel.de Sascha Lobo Ã¼ber Cell Broadcast: Deutschlands bÃ¼rokratische VerhÃ¶hnung des 21. Jahrhunderts Warum gibt es in Deutschland das zuverlÃ¤ssige Katastrophen-Warnsystem Cell Broadcast nicht? Das hat drei niederschmetternde GrÃ¼nde: lÃ¤cherlichen Geiz, peinliche Parteipolitik der CDU und tÃ¶dliche... 17 188 422	negative	-0.8316	{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.8316}
"""Dass ein MandatstrÃ¤ger bei der Beschaffung von Atemschutzmasken Kapital aus dem Mandat schlÃ¤gt, ist moralisch zutiefst verwerflich. Sechsstellige Provisionen fÃ¼r die Ãœbermittlung von Kontakten als â€žmarktgerechtâ€œ zu bezeichnen, ist zynisch"", findet  @DirkWieseSPD . #LÃ¶bel 20 28 170"	negative	-0.3384	{'neg': 0.09, 'neu': 0.854, 'pos': 0.055, 'compound': -0.3384}
Die Krankenhaus-Ampel steht leider auf Rot. Es droht zunehmend Konkurrenz um Intensivbetten zwischen ungeimpften Covid-Patienten und geimpften Krebs- oder Schlaganfallpatienten. Wir wollen BrÃ¼cken bauen: Es braucht jetzt nochmal einen Impfruck und gegenseitige Motivation. 571 102 536	negative	-0.4767	{'neg': 0.169, 'neu': 0.76, 'pos': 0.071, 'compound': -0.4767}
Unfassbar, was alles passieren muss, bis der Herr Innenminister was tut. ER KANN WENN ER WILL. Er will nur meistens nicht. Jetzt noch: #BDS, Auslandsfinanzierung von Moscheen, Hamas, Graue WÃ¶lfe, und MuslimbrÃ¼der verbieten. #fÃ¼rserste #Islam tagesschau @tagesschau  Â· 19. Mai 2021 Innenministerium verbietet Hisbollah-UnterstÃ¼tzervereine http://tagesschau.de/investigativ/swr/hisbollah-verbot-vereine-101.htmlâ€¦ #Investigativ #Hisbollah #Verbot 18 48 223	negative	-0.7269	{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.7269}
Wichtiges Thema, aber krass idiotische und unverantwortliche Aktion. #FRAGER #EURO2020 Greenpeace e.V. @greenpeace_de  Â· 15. Juni 2021 +++ BREAKING +++ Hey @Volkswagen, time to kick out oil! #Greenpeace activists protest against the games' sponsor at the #FRAGER-match and demand: stop selling climate-damaging diesel and petrol cars! #EURO2020 Diesen Thread anzeigen 53 39 378	negative	-0.2924	{'neg': 0.126, 'neu': 0.785, 'pos': 0.09, 'compound': -0.2924}
Die #Union ist mit dem Wahlergebnis vom 26. September ein insolvenzgefÃ¤hrdeter, schwerer Sanierungsfall geworden. (tm) #DLT #dlt21 975 465 3.199	negative	-0.25	{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.25}
"Der #Riester-Murks ist ein milliardenteures Grab, das die Menschen nicht vor Altersarmut schÃ¼tzt, sondern ihnen ein dickes MinusgeschÃ¤ft beschert. Die verkorkste Teilprivatisierung der Rente muss gestoppt werden. Wir brauchen eine solidarische gesetzliche #Rente fÃ¼r alle. Die Nachrichten @DLFNachrichten  Â· 11. Mai 2021 ""Neuanfang nÃ¶tig"": 20 Jahre nach dem Beschluss zur EinfÃ¼hrung der Riester-Rente fordert eine Verbraucherallianz das Ende dieser privaten Altersvorsorge. https://deutschlandfunk.de/private-altersvorsorge-verbraucherallianz-fordert-stopp-der.1939.de.html?drn:news_id=1257963â€¦ 14 47 228"	negative	-0.2023	{'neg': 0.036, 'neu': 0.94, 'pos': 0.024, 'compound': -0.2023}
. @NiemaMovassat : Linksfraktion hat gegen #Infektionsschutzgesetz gestimmt, insbesondere weil sie Ausgangssperren fÃ¼r nicht erforderlich erachtet. AfD macht mal wieder Theater, um fÃ¼r ihre handwerklich schlechte und inhaltsleere Verfassungsklage zu werben. youtube.com Niema Movassat, DIE LINKE: AfD-Show stoppen! 06.05.2021 - DIE LINKE hat gegen die Ã„nderung des Infektionsschutzgesetzes durch das Vierte BevÃ¶lkerungsschutzgesetz gestimmt, insbesondere weil sie Ausgangs... 4 3 31	negative	-0.2244	{'neg': 0.056, 'neu': 0.903, 'pos': 0.041, 'compound': -0.2244}
â€žNach einem GesprÃ¤ch â€šbetreffend einer freiwilligen Ausreiseâ€™ seien sie verschwunden: â€šWir haben keine Idee, wo sich die Familie jetzt befindet.â€˜... Gegen die Eltern des MÃ¤dchens wurden keine Ermittlungen wegen VortÃ¤uschens einer Straftat eingeleitet.â€œ bild.de Drohungen gegen Erzieher: Polizei sucht Eltern nach erfundenem Missbrauch 2020 behauptete eine muslimische Mutter, ihre Tochter sei vergewaltigt worden â€“ frei erfunden. Nun sucht die Polizei die Familie. 13 24 52	negative	-0.9246	{'neg': 0.22, 'neu': 0.713, 'pos': 0.068, 'compound': -0.9246}
Mit Pfeil und Bogen: #Islam-Konvertit ermordet in #Norwegen fÃ¼nf Menschen! #Kongsberg   Mehr erfahren:  https://afdkompakt.de/2021/10/14/mit-pfeil-und-bogen-islam-konvertit-ermordet-in-norwegen-fuenf-menschen/â€¦ #AfD 69 128 489	negative	-0.5093	{'neg': 0.201, 'neu': 0.699, 'pos': 0.1, 'compound': -0.5093}
Ausreichend Impfstoff fÃ¼r rasche Impfung+ Immunisierung groÃŸer Teile der BevÃ¶lkerung gegen Coronavirus ist buchstÃ¤blich Frage von Leben und Tod. Miese VertrÃ¤ge+Versagen der Pharmaindustrie konterkarieren brillanten Forschungserfolg. Spahn muss Impfversprechen bis Sommer halten! 19 4 16	negative	-0.4574	{'neg': 0.177, 'neu': 0.691, 'pos': 0.131, 'compound': -0.4574}
Zum erbÃ¤rmlichen Zustand der #Meinungsfreiheit im #Altparteienstaat: â€žEx-Nationalspieler versteht Wirbel fÃ¼r Kritik an Virus-MaÃŸnahmen nichtâ€œ focus.de Ex-Nationalspieler kritisiert scharfe Corona-MaÃŸnahmen - und versteht den Wirbel nicht Als FuÃŸball-Profi wird Carsten Ramelow 2002 Vize-Weltmeister mit der Nationalmannschaft, nun sorgt er mit Kritik an den Corona-MaÃŸnahmen in Deutschland fÃ¼r Wirbel. Auch zu den Reaktionen bezieht er... 48 43 152	negative	-0.1531	{'neg': 0.096, 'neu': 0.853, 'pos': 0.051, 'compound': -0.1531}
Ein Forscher der Leopoldina fordert, dass kÃ¼nftig bei Triage der Impfstatus Ã¼ber Leben & Tod mitentscheiden soll! Wirklich erschreckend. Ein Impf-Apartheids-System ist absehbar. Wir von der #AfD stemmen uns gg. jegl. #Impfpflicht & Grundrechtsbenachteiligungen fÃ¼r #Ungeimpfte! 46 166 519	negative	-0.7955	{'neg': 0.186, 'neu': 0.764, 'pos': 0.049, 'compound': -0.7955}
Wenn Du per #Brexit die OsteuropÃ¤er aus Deinem Land verjagst, die die LKWs fahren, und Du Dich hinterher wunderst, dass die Regale leer bleiben und Dir der Sprit ausgeht. Nationalisten aller LÃ¤nder sind Idioten, die dem eigenen Land Schaden zufÃ¼gen! https://amp.welt.de/wirtschaft/article234005070/Tankstellen-ohne-Benzin-und-DIesel-Grossbritannien-geht-der-Sprit-aus.html?__twitter_impression=trueâ€¦ 50 98 1.061	negative	-0.7644	{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.7644}
Ich finde es wirklich dramatisch, wie ignorant die Bundesregierung gehandelt hat und wie krass sich das eben auf die ganz konkrete Situation und extreme GefÃ¤hrdung konkreter Menschen, zum Beispiel vieler Frauenrechtlerinnen auswirkt Agnieszka Brugger @agnieszka_mdb  Â· 6. Sep. Eine weitere von vielen, eine ganz besonders brisante & gewichtige Warnung vor den dramatischen Entwicklungen in #Afghanistan. Von den billigen Ausreden der Bundesregierung, man hÃ¤tte nichts wissen & tun kÃ¶nnen, bleibt nix Ã¼brig. Untersuchungsausschuss! https://spiegel.de/politik/deutschland/afghanistan-geheimer-kabelbericht-warnte-frueh-vor-kollaps-in-kabul-a-77ffb461-ace7-43e3-9b51-cc5758aae5d5?sara_ecid=soci_upd_KsBF0AFjflf0DZCxpPYDCQgO1dEMphâ€¦ 8 6 52	negative	-0.4847	{'neg': 0.139, 'neu': 0.76, 'pos': 0.101, 'compound': -0.4847}
Horror! In Gedanken bei den AngehÃ¶rigen und Freund*innen des Ermordeten. Die Corona-Leugner Szene radikalisiert sich immer mehr, von Worten kommt es zu Taten. Klare Kante ist gefragt! SÃ¼ddeutsche Zeitung @SZ  Â· 20. Sep. 2021 Rheinland-Pfalz: Mann erschieÃŸt jungen Tankstellen-Mitarbeiter nach Hinweis auf Maskenpflicht https://sz.de/1.5416362?utm_source=Twitter&utm_medium=twitterbot&utm_campaign=1.5416362â€¦ 4 5 86	negative	-0.7955	{'neg': 0.194, 'neu': 0.721, 'pos': 0.085, 'compound': -0.7955}
Eine weitere #GroKo wÃ¤re ein groÃŸer Schaden fÃ¼r Deutschland und seine Demokratie. Das schlechteste Regierungsmanagement aller Zeiten muss enden. FÃ¼r eine neue Regierung aus der Mitte fÃ¼r die Mitte! DafÃ¼r  @fdp ! BILD @BILD  Â· 17. Sep. 2021 â€žWenn Armin #Laschet am Ende nur die MÃ¶glichkeit hat, eine Koalition mit der #SPD zu formen, dann macht er dasâ€œ, sagt @ronzheimer bei #ViertelNachAcht. â€žMan wundert sich ja, dass er Ã¼berhaupt noch den Satz herausbekommt 'Ich will Bundeskanzler werden'.â€œ #BILDLive #btw21 13 9 120	negative	-0.658	{'neg': 0.119, 'neu': 0.822, 'pos': 0.059, 'compound': -0.658}
Mohammed-Karikaturen: Migrationsforscher warnt vor falscher RÃ¼cksicht jungefreiheit.de Mohammed-Karikaturen: Migrationsforscher warnt vor falscher RÃ¼cksicht Der Migrationsforscher Ruud Koopmanns hat im Umgang mit Mohammed-Karikaturen vor falscher RÃ¼cksichtnahme gewarnt. Hintergrund ist eine Warnung des hessischen Kultusministeriums vor mÃ¶glichen Folgen,... 1 17 47	negative	-0.6486	{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.6486}
HÃ¤tte die Bundesregierung und die EU-Kommission nicht vollstÃ¤ndig bei der Impfstoffbestellung versagt, wÃ¤ren wir heute auch so weit wie Israel. juedische-allgemeine.de Touristen kÃ¶nnen Israel ab Ende Mai wieder besuchen Regierung: Voraussetzung ist eine Impfung gegen Covid-19 20 20 155	negative	-0.34	{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.34}
Fahrtendemo auf der Stadtautobahn in #Berlin. Verkehrschaos pur. Ob sich die Ã–ko-Fritzen mal Ã¼berlegt haben, wieviel Abgase durch die Staus und das stÃ¤ndige Anfahren und Anhalten entstehen?  #A100 36 80 395	negative	-0.296	{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.296}
Die AnhÃ¶rung war ein Desaster fÃ¼r die #Groko Trotzdem hat sie gestern das Gesetz zu den #Bestandsdatenauskunft verabschiedet - gegen die Stimmen der kompletten Opposition. Hier das Video meiner Rede: https://dbtg.tv/cvid/7499150 2 9 42	negative	-0.4215	{'neg': 0.146, 'neu': 0.787, 'pos': 0.067, 'compound': -0.4215}
