1151	negative	Fraktionssitzung fÃ¼r mich leider diese Woche nur digital @fdpbt Ich bin nach positivem PCR-Test, trotz Impfung, in hÃ¤uslicher Isolation und kann morgen auch nicht an den wichtigen Abstimmungen zum Infektionsschutzgesetz teilnehmen. Passt auf Euch auf und lasst Euch impfen 6321092.067 
1152	neutral	Gleich einschalten zur #BerlinerRunde mit @PaulZiemiak: 19.25 Uhr @zdfPaul Ziemiak@PaulZiemiak Â· 14. MÃ¤rz 2021TV-Tipp : Um 19.25 Uhr bin ich heute zu Gast bei der #BerlinerRunde im @ZDF und diskutiere dort mit Vertretern der anderen Parteien die Ergebnisse des heutigen Wahlsonntages.41210 
1153	negative	"Rente mit 70? Gegenvorschlag: Wenn deutsche Unternehmen jedes Jahr 40 Milliarden Dividenden an Aktionärinnen und Aktionäre ausschütten können, können sie auch mehr in die Rentenkasse einzahlen. Und für gute Arbeit sorgen, z.B. Befristungen abschaffen und armutsfeste Löhne zahlen.linksfraktion@Linksfraktion · 18. Aug. 2021""Rente mit 70? Damit nervt der Arbeitgeberverband BDA schon wieder"", sagt @jankortemdb. ""Wissen die eigentlich,wie hart Menschen arbeiten-oft für ein Gehalt, das nicht einmal für eine gute Rente reicht? So eine Rentenkürzung durch die Hintertür ist mit der LINKEN nicht zu machen.629122"
1154	positive	Gut gelaunt und voll motiviert gehen wir in die letzten 48 Stunden vor der Wahl. Endspurt heute in MÃ¼nchen und morgen in Aachen. Am 26.09. - beide Stimmen CDU! #btw215915126 
1156	neutral	Angela #Merkel: Es geht um #Deutschland. Und damit Deutschland stabil bleibt, muss Armin Laschet Bundeskanzler und die Union stÃ¤rkste Kraft werden.Deshalb ist es ganz einfach: Beide Stimmen #CDU/#CSU! #eineunion #cducsu #btw2112636 
1157	neutral	Mir ist die Zukunft meiner Heimat nicht egal. Deshalb wÃ¤hle ich bei der #Kommunalwahl in Hessen am 14. MÃ¤rz Sozialdemokratinnen und Sozialdemokraten. Tun Sie es auch! Dauert nicht lange, ist gar nicht schwer, und es bringt was. FÃ¼r Sie. FÃ¼r uns. FÃ¼r alle.11158 
1158	negative	Niemand braucht die #Antifa.Marina Weisband@Afelia Â· 7. Jan. 2021Deshalb brauchen wir Ã¼brigens die Antifa.7044012.969 
1159	positive	Gute Nachricht von @BAEKaktuell & @PEI_Germany: Die Kriterien zur #Blutspende wurden nach fachlicher Beratung gesenkt. Auch schwule MÃ¤nner kÃ¶nnen endlichspenden. Ein wichtiger Schritt zu mehr Gleichberechtigung. Ziel ist es, das wichtige-spenden fÃ¼r alle mÃ¶glich zu machen.5526236 
1160	neutral	.@Markus_Soeder: #Familie und #Heimat sind bei uns im Vordergrund! Das bedeutet: Ausbau der #Kita, Umsetzung der #MÃ¼tterrente. Der Erhalt der SchÃ¶pfung ist ein Kernanliegen. #gutfÃ¼rbayern #BTW217418 
1161	neutral	Gleich gehtÂ´s los: Auf unserem #bpt21 nutzen wir ein Tool zur digitalen Antragsberatung und Wortmeldung. So geht ein papierloser Bundesparteitag. #VielZuTun #SoGehtDigitalisierung215 
1163	positive	Bahnstreikbedingt bin ich nicht - wie eigentlich geplant - im Wahlkampfeinsatz fÃ¼r meine tolle Kollegin @Krawallstein in Cottbus, sondern im Home Office.Diverse GesprÃ¤chstermine+Vorbereitungen fÃ¼r diese Woche mit Landtagsplenum+ Bundestagswahlkampf in meinem Wahlkreis Pinneberg.55 
1164	neutral	Gestern war ich Gastredner beim Rotary Club Pinneberg in Rellingen. In der Reihe der Direktkandidaten fÃ¼r den Bundestagswahlkreis Pinneberg stellte ich mich vor.14212 
1165	negative	Wir brauchen endlich ein vernÃ¼nftiges #Einwanderungsgesetz. Denn wir werden geordnete Erwerbszuwanderung brauchen. Am demografischen Wandel kommt keiner vorbei. Es ist falsch, gegen Zuwanderung zu polemisieren und gegen Fremde zu agitieren. Das schadet unserem Land. #maischberger6231297 
1166	neutral	Aber Unterricht geht nicht â€žwegen Datenschutzâ€œDie Powergruppe@powergruppe Â· 15. MÃ¤rz 2021Alles klar.Diesen Thread anzeigen1022247 
1167	neutral	Bundeskanzlerin Angela Merkel Richtung Olaf #Scholz: â€žMit mir als Bundeskanzlerin wÃ¼rde es nie eine Koalition geben, in der die Linke beteiligt ist. Und ob dies von Olaf Scholz so geteilt wird oder nicht, das bleibt offen.7.213 Mal angezeigt0:03 / 0:2110738290 
1169	negative	"Drawing new frontiers is a dangerous path.The #WesternBalkans must remain home to multi-religious+multi-ethnic societies.This is the prerequisite for peace+prosperity.Reconciliation is key for the regionâ€™s way towards the #EU.My interview w/ @DeutscheWelledw.comGrenzverschiebungen wÃ¤ren brandgefÃ¤hrlich""Die Diskussion Ã¼ber die Grenzen in Ex-Jugoslawien ist wieder aufgeflammt. Der deutsche Staatsminister fÃ¼r Europa hÃ¤lt das fÃ¼r einen gefÃ¤hrlichen Irrweg.32158 """
1170	positive	Rolf #MÃ¼tzenich wurde mit 97% erneut zum Fraktionsvorsitzenden der @spdbt gewÃ¤hlt - und wir gratulieren ihm von Herzen! 2535451 
1171	positive	Lieber â¦@MpStephanWeilâ© ! Danke fÃ¼r die freundschaftliche Zusammenarbeit und Deine UnterstÃ¼tzung in meinem Wahlkreis Gifhorn-Peine #Einerfuerunsfacebook.comHubertus Heil - Danke fÃ¼r deine UnterstÃ¼tzung! | Facebookvielen Dank fÃ¼r deine UnterstÃ¼tzung lieber Stephan Weil7768 
1172	neutral	Tip zum Einschalten, morgen 14 Uhr im Livestream GrÃ¼ne im Bundestag@GrueneBundestag Â· 26. JuniWie kÃ¶nnen wir Bauen und Sanieren ohne Menschen dabei auszuschlieÃŸen?Ãœber Wege fÃ¼r mehr #Barrierefreiheit diskutieren Katrin @goeringeckardt, @crueffer & @ChrisKuehn_mdb am Montag mit @raulde, @barrierefrei und weiteren spannenden GÃ¤sten.Anmeldung https://gruene-bundestag.de/termine/bauliche-barrieren-fuer-alle-menschen-abbauenâ€¦2420 
1173	negative	FÃ¤lle mit schwerem Verlauf, leider auch nach Impfung, nehmen stark zu. Wir stehen vor Monster Welle wenn nicht schnell bundesweit 2G Regel kommt, mit Kontrollen. Parteipolitik oder Ausspielen Geimpfter gegen Ungeimpfte hilft nicht. 2G ist nicht gegen Ungeimpfte sondern fÃ¼r alleMichael Hallek@HallekMichael Â· 7. Nov. 2021Intensiv-Visite heute: Patient mit #COVID19, 38 J., ohne Vorerkrankungen, ohne Impfschutz.Schwere LungenschÃ¤digung, zentrale Lungenarterienembolie, bakterielle Superinfektion. Wir versuchen alles, derzeit #ECMO. Ãœberlebenschancen gering.Desinformation kann tÃ¶dlich sein.1.4469645.540 
1174	positive	Ich finde es stark, wenn man bei sich selbst anfÃ¤ngt. @peteraltmaier und @akk machen das, worÃ¼ber andere nur reden. Ein gutes Signal, jetzt mÃ¼ssen auch die anderen dieser Generation Platz fÃ¼r eine echte Erneuerung machen.tagesschau.deAltmaier und Kramp-Karrenbauer verzichten auf BundestagsmandateSie wollen einen Generationenwechsel ermÃ¶glichen: Verteidigungsministerin Kramp-Karrenbauer und Wirtschaftsminister Altmaier haben Ã¼berraschend angekÃ¼ndigt, auf ihre Bundestagsmandate zu verzichten.1111127 
1175	neutral	Es ist, wie @KonstantinNotz sagt Konstantin v. Notz@KonstantinNotz Â· 14. Mai 2021Wir sind mit der AufklÃ¤rung des #NSU - Komplexes noch lange nicht fertig. Nicht eine einzige Akte darf mehr gelÃ¶scht werden. Es muss maximale Transparenz hergestellt werden. Jeder Stein muss umgedreht werden. In allen BundeslÃ¤ndern + im Bund! Sonst erodiert das Vertrauen weiter. twitter.com/UlrichSchulte/â€¦2662 
1176	negative	Today we remember the victims of the #SrebrenicaGenocide. Our thoughts are with the survivors and the families of the victims. We work everyday, to never let the evil of hate and violence get the better of the peopleâ€™s of Europe again.41150 
1177	neutral	Es ist ein ruhiger Ostermontag mit den Ã¼blichen (steigenden) Inzidenwerten fÃ¼r das Coronavirus und den inzwischen gewohnten Spekulationen, ob nach Ostern die MaÃŸnahmen (erneut) verschÃ¤rft werden mÃ¼ssen.2015 
1178	neutral	Der grÃ¼ne Schlacks in der Mitte ist Ã¼brigens der thÃ¼ringer Justizminister...Florian Hahn@hahnflo Â· 2. Mai 2021Darf ich vorstellen: Ihre â€žbÃ¼rgerlichenâ€œ GrÃ¼nen in Aktion.78264584 
1179	positive	Libyen hat zuletzt beeindruckende Schritte Richtung Frieden gemacht. Sie sind das Ergebnis von harten Kompromissen und von noch hartnÃ¤ckigerer Diplomatie â€“ der @UN, Europas und nicht zuletzt auch Deutschlands. #Bundestag (1/3)231464 
1180	negative	"„#Freiheitsreche gibt es nur als Ganzes. Es ist auch nicht verständlich, dass weitgehende Einschränkungen für Genesene weiterhin gelten sollen. Die GroKo will nur eine Neid-Debatte verhindern"",so @cad59 im #Bundestag zu den Ausnahmen für #Geimpfte.0:581.165 Mal angezeigt7724"
1181	positive	Meine alte #BettinaSchule hat seit gestern einen Super-VIP-Ex-SchÃ¼ler: den diesjÃ¤hrigen TrÃ¤ger des #NobelPrize fÃ¼r #Chemie #BenjaminList!Gratulation! #FrankfurterBubb #Frankfurt #MeinFrankfurt (Ob er wohl ein Adler ist?)46205 
1182	neutral	Munterbunt@Munterbunt Â· 17. Nov. 2021Antwort an @Echt_jetzt_ und @dm_msAm Samstag geht es in Berlin weiter. 22000 Zuschauer!https://m.tagesspiegel.de/sport/alle-plaetze-belegt-bei-union-gegen-hertha-volles-haus-volles-risiko-voll-daneben/27807396.htmlâ€¦416 
1184	positive	In den nÃ¤chsten Jahren stehen Weichenstellungen an, damit unser Land kÃ¼nftig klimaneutral wirtschaftet, Ã¼ber gute ArbeitsplÃ¤tze verfÃ¼gt und weiter einen verlÃ¤sslichen Sozialstaat hat. Wer an Investitionen spart, setzt die Zukunft unseres Landes aufs Spiel. https://wjd.de/magazin/zukunft-muss-man-gestalten-wollenâ€¦ð™‰ð™žð™˜ð™¤ ð™‡ð™ªð™¢ð™¢ð™–@Nico Â· 3. Apr.https://wjd.de/magazin/zukunft-muss-man-gestalten-wollenâ€¦ - lesenswertes Interview mit @OlafScholz zur Zukunft unseres Landes. 9116105 
1185	negative	Der Moderna Impfstoff soll kopiert werden. Moderna hilft nicht, den Produktionsweg zu finden. Es ist eine Niederlage der Menschenrechte, dass hier WHO und Ã¤rmere LÃ¤nder um Impfstoffe kÃ¤mpfen mÃ¼ssen, mit denen schon Milliarden verdient wurden, und in Zwischenzeit tausende sterbenEric Feigl-Ding@DrEricDing Â· 21. Okt.CRACKING FORMULA OF MODERNAâ€”The @WHO has hired an African company as part of a $100 million plan to figure out how to make an mRNA #COVID19 vaccine that is as close as possible to the version by Modernaâ€”because @moderna_tx refuses to help!! Awesomeâ€” https://npr.org/sections/goatsandsoda/2021/10/19/1047411856/the-great-vaccine-bake-off-has-begunâ€¦Diesen Thread anzeigen3163092.465 
1188	negative	"Die Ausweisung des Botschafters aus der #Tuerkei kommentiert der Obmann der #AfD-Fraktion im Auswärtigen Ausschuss, @PetrBystronAfD wie folgt: ""Verschlechterung des Verhältnisses zur Türkei ist nicht im Interesse unseres Landes!"" #Erdogan #Bundestagafdbundestag.dePetr Bystron: Verschlechterung des Verhältnisses zur Türkei ist nicht im Interesse unseres LandesBerlin, 24. Oktober 2021. Die Ausweisung des deutschen Botschafters aus der Türkei kommentiert der Obmann der AfD-Bundestagsfraktion im Auswärtigen Ausschuss, Petr Bystron: „Präsident Erdogan zieht...172484"
1189	neutral	"Voilà - meine erste Kolumne bei @ntvde aus der Reihe ""Kipping oder Kuhle"" ist soeben erschienen und es geht um ein ganz grundsätzliches Thema: Wirtschaftspolitikn-tv.deVon wegen ""Booster"": Typische Retro-Idee der NeoliberalenDas Muster ist bekannt: Es gibt eine Krise - und was machen die Liberalen? Sie rufen nach Freihandel. Die eigentliche Frage ist jedoch, wie wir ein nachhaltiges Wirtschaften einleiten, das den...51338"
1190	neutral	Amtszeitbegrenzung des Bundeskanzlers dringend erforderlich!brandner-im-bundestag.deBrandner (AfD): Mehrheit der Deutschen auf AfD-Kurs: Amtszeitbegrenzung des Bundeskanzlers dringend...3941190 
1191	neutral	Sehr lesenswert. Obwohl ein solches Szenario noch nicht sicher ist, kann es heute keiner mehr ausschliessen. Darauf mÃ¼ssen wir uns vorbereiten.John Burn-Murdoch@jburnmurdoch Â· 10. Dez. 2021I think we may need to recalibrate our idea of typical case numbers as Omicron takes off.Hereâ€™s what UK cases could look like *in the next week or two alone* if Omicron continues to double every 3 days (some actually estimate faster growth)Story: https://ft.com/content/2b309e14-046e-4dbd-976f-1bffb66188abâ€¦Diesen Thread anzeigen7684893.016 
1192	negative	Wir haben uns in der Koalition darauf geeinigt, in der Sondersitzung des Bundestags kommende Woche die #Insolvenzantragspflicht fÃ¼r Betriebe, die das #Hochwasser in ExistenznÃ¶te brachte, bis 31. Januar 2022 auszusetzen.handelsblatt.comHochwasser: Insolvenzschutz fÃ¼r geschÃ¤digte Unternehmen soll lÃ¤nger geltenDie Hochwasserkatastrophe hat viele Unternehmen in ExistenznÃ¶te gebracht. Die Koalition hat sich nun darauf geeinigt, diese Unternehmen lÃ¤nger als zunÃ¤chst geplant vor Insolvenzen zu schÃ¼tzen.3525 
1193	negative	"Wer sich wundert, warum die #CDU beim #Klimaschutz seit 16 Jahren nix gebacken bekommt stern@sternde Â· 17. Mai 2021News von heute: Laschet gegen Verbot von KurzstreckenflÃ¼gen â€“ Typische grÃ¼ne Idee"" https://stern.de/panorama/weltgeschehen/news-heute--laschet-gegen-verbot-von-kurzstreckenfluegen----typische-gruene-idee--30529174.html?utm_campaign=stern_fanpage&utm_medium=posting&utm_source=twitter&t.co=â€¦1450340 """
1194	positive	Herzlichen GlÃ¼ckwunsch zum Listenplatz 1 @katjakipping #zweistelligDIE LINKE. Sachsen@linke_sachsen Â· 24. Apr. 2021Das Ergebnis fÃ¼r Platz eins und @katjakipping liegt nun vor: 117 (75%) Ja-, 30 (19,2%) Nein-Stimmen und 9 (5,8%) Enthaltungen. Herzlichen GlÃ¼ckwunsch und GlÃ¼ck auf!3376 
1195	positive	.@Markus_Soeder: Die Hotspot-Strategie wirkt. Wir sind eine Schicksalsgemeinschaft. Mein Dank gilt denjenigen in den Hotspots, die jeden Tag wieder kÃ¤mpfen. #corona8211 
1196	negative	Hass und Hetze sind leider Alltag im Netz. Wir nehmen diese Bedrohung unserer freiheitlich demokratischen Grundordnung nicht hin. Um unsere Demokratie zu verteidigen, haben wir den #Rechtsstaat mit wirksamen Instrumenten ausgestattet. #vielbewegt (1/2)1191563 
1197	neutral	WÃ¤hrend nun auch in Berlin mein provisorisches BÃ¼ro im Otto-Wels-Haus Unter den Linden seinen Betrieb aufgenommen hat, bin ich heute in meinem WahlkreisbÃ¼ro in Pinneberg.Besprechung mit meinen Mitarbeiterinnen und Mitarbeitern.Ansonsten diverse digitale Runden.513 
1198	neutral	Der Grund, warum wir nicht auf Umfragen schauen sollen...TeamCDU â€“ Erfolg mit F. Merz@cduvorsitz Â· 16. Apr. 2021Deutschlandtrend@infratestdimap fÃ¼r ARDWer ist eher geeignet, die Union in die Wahl zu fÃ¼hren? Markus SÃ¶der: 72 %Armin Laschet: 17 % (ParteianhÃ¤nger)#LaschetvsSoeder #Kanzlerkandidatur2318148 
1199	positive	Reges Interesse am #AfD-Wahlkampfstand beim #KaDeWe. Tolle Stimmung. Kommen Sie uns besuchen.Wir freuen uns auf GesprÃ¤che. #btw21 #AGH212171 
1200	negative	"Zum #Weltbienentag hätten wir heute gerne den Insektenschutz gestärkt. Leider waren der Union die Interessen der Agrarlobby wichtiger als das Summen und Brummen. SPD-Fraktion im Bundestag@spdbt · 19. MaiDie Union unterwirft sich den Interessen einiger weniger Agrarlobbyisten und blockiert das #Insektenschutzgesetz, ärgert sich @CarstenTraeger. ""Das ist äußerst bedauerlich, weil es den Ernst der Lage beim Insektensterben verkennt."" https://spdfraktion.de/presse/statements/union-blockiert-insektenschutzgesetz…6425"
1201	negative	Die erneute Gleichsetzung von Rechtsextremismus und Linksextremismus im Sächsischen Verfassungsschutzbericht für 2020 ist schlicht absurd., so Dr. André Hahn, anlässlich der heutigen Veröffentlichung des Verfassungsschutzberichts des Landes Sachsen.2227149
1202	neutral	Permanenter Austausch mit den Menschen vor Ort, viele Ideen & jede Menge Erfahrung. Unsere Kreisvorsitzenden bringen alles ein, was uns als Volkspartei #CDU ausmacht. Nur mit ihnen im #teamCDU bewÃ¤ltigen wir die vielen Aufgaben, die vor uns liegen.591449 
1203	neutral	Jetzt live nach der Rede von @ArminLaschet: Der Talk mit vier echten #Macherinnen und #Machern aus . #zusammenmachen youtube.comDein Deutschland. Deine Ideen.Gemeinsam machen wir die Zukunft Deutschlands. #macherland #macherinnenland #deindeutschland #deineideen #machenstattmeckern #deutschlandmachen6317 
1204	neutral	Hallo da drauÃŸen. Wer ist noch dabei? Team RÃ¶ttgen twittert jetzt vom Pitch! #JUPitch #jetztabervoran5180 
1205	negative	Danke @frauenunion!Frauen Union@frauenunion Â· 18. Feb. 2021Frauenverachtendes Verhalten & #HateSpeech #ErkennenBenennenBekÃ¤mpfen durch- mehr Transparenz Ã¼ber frauenfeindliche Motive in der Kriminalstatistik- die Identifizierung der TÃ¤ter durch Bestandsdatenauskunft- die Ermittlung schwerwiegender Straftaten von Amts wegenDiesen Thread anzeigen2325 
1207	positive	Yes! GroÃŸartige Kandidatur von @BriHasselmann fÃ¼r den Fraktionsvorsitz Britta HaÃŸelmann@BriHasselmann Â· 3. Dez. 2021Mit Erfahrung und Teamwork und ganzer Kraft will ich meinen Beitrag dazu leisten, dass wir als Fraktion unsere Arbeit in den kommenden vier Jahren richtig gut machen. Deshalb kandidiere ich als Fraktionsvorsitzende der @GrueneBundestag twitter.com/RND_de/status/â€¦22111 
1208	negative	Top ProblemlÃ¶sekompetenz. Nicht. Till Westermayer@_tillwe_ Â· 29. Aug. 2021Laschet hat schon wieder erkannt, was alles nicht geht ... argh. #triell2246 
1209	neutral	â€žWenn man sich anguckt, dass es immer noch Ã¼berall Zettelwirtschaft gibt, sieht man, wie mittelalterlich man #Kontaktverfolgung organisiert. Wir fordern seit November #Clusterverfolgung a la @_lucaApp in #CWA @mdrdemdr.deLuca App â€“ Konkurrenz fÃ¼r die Corona-Warn-App? | MDR.DEDie luca App kann etwas, das die Corona-Warn-App nicht kann: Cluster-Nachverfolgung. Da stellt sich die Frage, ob man die beiden Apps nicht zusammenlegen kÃ¶nnte oder sollte.5940 
1210	negative	".@Alice_Weidel: ""Der Überbietungswettbewerb der Länder um die strengste ""#2G""-Regel ist übergriffiger Aktionismus. Die permanenten Versuche der Exekutive, die Gesellschaft zu spalten, indem #Geimpfte gegen #Ungeimpfte ausgespielt und aufgehetzt werden, sind nicht hinnehmbar.""#AfD1112921.156"
1211	positive	Vor, wÃ¤hrend & nach Corona: Wir sind die Partei, die sich fÃ¼r Kinder & Familien einsetzt! Deshalb werden heute auch der Rechtsanspruch auf #Ganztagsbetreuung, das #Aufholpaket mit dem Kinderfreizeitbonus und das Gesetz fÃ¼r Frauen in FÃ¼hrungspositionen beschlossen. Juliane Seifert@Juliane_Seifert Â· 11. Juni Heute ist ein guter Tag fÃ¼r Familien, Jugend und Gleichstellung - der Bundestag beschliesst: Gesetz Rechtsanspruch auf Ganztagsbetreuung fÃ¼r GrundschÃ¼ler Gesetz Frauen in FÃ¼hrungspositionen Wichtige Teile vom Corona-Aufholpaket wie Kinderfreizeitbonus@BMFSFJ (1/4)Diesen Thread anzeigen91032 
1212	neutral	Heute heiÃŸt es fÃ¼r mich auf ins sÃ¤chsische #Freiberg, denn dort startet 14 Uhr am Obermarkt unsere #Gerechtigkeitstour mit @ricogebhardt, @LINKEPELLI @stefanhartlinks, @Marikat5 & @linke_sachsen. Kommt doch vorbei.freiepresse.deGerechtigkeitstour startet in Freiberg | Freie Presse - FreibergGerechtigkeitstour startet in Freiberg | Freie Presse - Freiberg1215 
1213	neutral	Es ist eine Frage der Fairness, dass bei der Bundestagswahl auch Parteien antreten kÃ¶nnen, die bisher nicht in Parlamenten vertreten sind. @GrueneBundestag drÃ¤ngen seit Wochen darauf, dieses Problem kurzfristig anzugehen.spiegel.deUnterschriftensammlung im Lockdown: Kleinparteien hoffen auf Ã„nderung des WahlrechtsUnterschriften sammeln im Shutdown? Kleine Parteien fordern, dass die ZulassungshÃ¼rden zur Wahl in der Pandemie gesenkt werden. Der Bundestag erwÃ¤gt nun, das Wahlrecht zu Ã¤ndern.416119 
1214	neutral	Es ist nicht selbstverstÃ¤ndlich, dass die CDU eine starke Volkspartei bleibt. Wir durchleben gerade enorme UmbrÃ¼che. Wir brauchen jetzt eine Partei, die sich am C orientiert und ein starkes Wertefundament hat. #jetztabervoran #CDUVorsitz4975 
1215	positive	Heute um 20.15 Uhr stelle ich mich den Fragen der GÃ¤ste beim ZDF-Wahlforum #Klartext, Herr Scholz. Ich freue mich auf die GesprÃ¤che.ZDF@ZDF Â· 14. Sep.Heute Abend stellt sich Olaf Scholz bei #Klartext den Fragen der WÃ¤hler*innen. Hier seht ihr den SPD-Kanzlerkandidaten vorab im KurzportrÃ¤t. #BTW21https://zdf.de/politik/wahlen/bohnsack-portraet-scholz-100.html#xtor=CS5-4â€¦8873541 
1216	neutral	Jetzt LIVE Wie kÃ¶nnen wir Klimakrise und Artensterben mit dem Schutz und der Wiederherstellung von Mooren, WÃ¤ldern und Flussauen bekÃ¤mpfen?DarÃ¼ber diskutieren @SteffiLemke & @Oliver_Krischer mit @TimChristo, Angelika Rubin & @MagdaleneTrapp.GrÃ¼ne im Bundestag@GrueneBundestagNaturschutz ist Klimaschutz â€“ Auf gesunde Natur setzen, um Klima und BiodiversitÃ¤t zu schÃ¼tzen6919 
1217	negative	"Funfact: Was Smudo da fÃ¼r die #LucaApp behauptet, also dass Luca App Nutzer:innen automatisch gewarnt werden, wenn sie mit einer infizierten Person in der gleichen Location waren, ist nach wie vor nicht umgesetzt. Wer solche Warnungen will, muss die #CoronaWarnApp installieren!Marcus Mengs@mame82 Â· 23. Mai 2021Finde es unfair @lesmoureal zu unterstellen, dass er die technisch unausgereifte #LucaApp pusht.TatsÃ¤chlich hat er schon letztes Jahr sehr genau das Funktionsprinzip der #CoronaWarnApp als adÃ¤quate Check-in-App"" beworben 0:408.527 Mal angezeigt8112334 """
1218	neutral	Was wÃ¼nscht ihr euch am meisten von der #MPK heute?Neue Teststrategie11,4 %Impfturbo77,3 %Bessere Kontaktverfolgung3,3 %Gottesdienste an Ostern8 %871 StimmenÂ·Endergebnisse22717 
1219	negative	Die Situation in Afghanistan ist nicht nur menschlich dramatisch. Sie wirkt sich auch auf die StabilitÃ¤t in der Region sowie auf neue Migrationsbewegungen aus. @Lambsdorff und die @fdpbt machen einige wichtige VorschlÃ¤ge, was jetzt zu tun ist Alexander Lambsdorff@Lambsdorff Â· 12. Aug. 2021#Afghanistan droht humanitÃ¤re Katastrophe. Es braucht jetzt #EU-Sondergipfel und -Fahrplan: 1. Hilfe fÃ¼r #FlÃ¼chtlinge und GastlÃ¤nder der Region 2. Ausreise aller #OrtskrÃ¤fte 3. GesprÃ¤che mit 4. Stopp von Zahlungen in #Taliban -Gebiete https://spiegel.de/politik/fdp-und-afghanistan-alexander-graf-lambsdorff-fordert-eu-sondergipfel-a-1c30e4f6-2df8-43aa-aa95-3154c3bb27abâ€¦ @fdp @fdpbt3760 
1221	neutral	SchluÃŸphase im Wettbewerb um den CDU Vorsitz zeigt, dass auch hier der Favoritensieg fÃ¼r Armin Laschet keineswegs sicher ist.Und im ElfmeterschieÃŸen um die Kanzlerkandidatur der Union stehen weder Laschet, Merz oder RÃ¶ttgen, sondern wohl eher SÃ¶der und Spahn 30411 
1222	negative	So ist es!Lars Klingbeil@larsklingbeil Â· 21. Juli 2021Wenn ein Faschist als MinisterprÃ¤sident kandidiert, leistet man Widerstand. Wer den Raum verlÃ¤sst, ist feige.2319 
1223	neutral	Well spokenâ€¦Diese Medien enthalten mÃ¶glicherweise sensible Inhalte. Einstellungen Ã¤ndernAnzeigen46621.020 
1224	neutral	Wir brauchen eine Verordnung zum #Homeoffice. Jetzt! Ãœberall, wo es geht, damit Kontakte und Ansteckungen reduziert werden. Hier die Antragsinitiative @GrueneBundestag, die wir gerade im Bundestag debattieren. https://dserver.bundestag.de/btd/19/257/1925798.pdfâ€¦3848261 
1225	negative	"Falsch.Alternative sind weder rauchende Schlote noch radioaktiv strahlender Müll, der Hunderttausende Jahre bewacht werden muss!Einzig verantwortbare Politik ist konsequenter Ausbau erneuerbarer Energien, Energiesparen,Energieeffizienz, Verkehrswende,Agrarwende,Bauwende!#AmpelUnionWatch@watch_union · 27. Dez. 2021Der #CDU-Vorsitzende #Merz plädiert für Atomstrom. ""Atomstrom erzeugt kein CO2, und allein deshalb ist Frankreich in der CO2-Vermeidung so viel weiter als wir""Noch einmal zum Mitschreiben: - Gestehungskosten viel teurer- Nicht flexibel /TNhttps://n-tv.de/politik/Merz-flirtet-mit-Atomstrom-article23022353.html…Diesen Thread anzeigen77549"
1226	negative	Liberale Demokratien mÃ¼ssen sich besser verteidigen â€“ gegen digitale Radikalisierungsmechanismen, internationale VerschwÃ¶rungsideologien, extremistische Tag-X-Szenarien und die Ikonisierung der von den Teilnehmern radikaler Events selbst aufgenommenen Bilder.1816212 
1227	positive	An unsere Freund*innen, die heute wieder in #Belarus oder im Exil protestieren: #WeStandBYyou721134 
1228	negative	Schreckliches UnglÃ¼ck in Israel kostet viele Menschenleben.MitgefÃ¼hl mit den Opfern und ihren AngehÃ¶rigen.4217 
1229	positive	Morgen! BÃœNDNIS 90/DIE GRÃœNEN@Die_Gruenen Â· 25. Sep. 2021Nutzen wir diesen historischen Moment und schaffen einen Aufbruch fÃ¼r Klimaschutz, Gerechtigkeit und ein starkes Europa! Du willst eine #Klimaregierung? Dann wÃ¤hl GRÃœN am Sonntag! #btw215989 
1230	neutral	"#AfD-Wahlkampf-Auftakt in #Schwerin!Jetzt geht’s los! Der #AfD-Wahlkampfauftakt zur #BTW21 hat vor wenigen Minuten in Schwerin begonnen! Motto: ""#Deutschland. #abernormal."" Als erstes spricht @Leif_Erik_Holm, Spitzenkandidat für Mecklenburg-Vorpommern.https://youtube.com/watch?v=6zQf9r8ZGe8…1161159"
1231	neutral	Dann eben digital! Wenn die traditionellen Veranstaltungen zum Politischen Aschermittwoch nicht stattfinden kÃ¶nnen, suchen wir uns halt andere Wege. Zum Beispiel live bei Facebook mit @hubertus_heil - Mittwoch, 17. Februar ab 15 Uhr. Hier entlang bitte: https://facebook.com/events/261738372023462/â€¦113 
1232	negative	Die Akzeptanz fÃ¼r #WindrÃ¤der wÃ¼rde Ã¼brigens deutlich steigen, wenn die Gewinne der WindrÃ¤der in BÃ¼rgerhand oder zumindest bei den Kommunen landen wÃ¼rden. So bereichern sich #GroÃŸgrundbesitzer und #Energiekonzerne und die Menschen vor Ort haben sehr wenig davon.4069334 
1233	neutral	Die @spdbt, @GrueneBundestag und @fdpbt legen dem #Bundestag heute ein neues MaÃŸnahmenpaket zur BekÃ¤mpfung der Pandemie vor, das das alte ablÃ¶st. Dass das alte MaÃŸnahmenpaket nicht so bleiben konnte, wie es war, ist ein Frage der Wahrhaftigkeit. Weshalb? Das erfahrt ihr im Video:5633218 
